entityID,entityType,dayType<TextUnrestricted>,sourceRef<TextUnrestricted>,location<geo:json>,occupation<Number>,trend<TextUnrestricted>,name<TextUnrestricted>,zone<TextUnrestricted>,occupationpercent<Number>,capacity<Number>,hour<Number>,sceneRef<TextUnrestricted>,TimeInstant<DateTime>
parking_13,OffStreetParking,Laborable,parking_13,,,,,,53.46,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,65.7,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Domingo,parking_79,,,,,,70.97,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Domingo,parking_75,,,,,,82.75,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,25.88,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,52.8,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,52.0,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,77.58,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,78.32,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,39.26,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Sabado,parking_120,,,,,,62.67,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,71.07,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,54.28,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,43.11,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Domingo,parking_13,,,,,,72.48,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Domingo,parking_75,,,,,,94.4,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Sabado,parking_120,,,,,,82.7,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,32.5,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,36.15,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Domingo,parking_34,,,,,,80.37,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,53.09,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,52.08,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,72.46,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,59.38,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,82.27,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,77.23,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,84.16,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Domingo,parking_34,,,,,,54.59,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,94.65,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,25.33,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,56.8,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,57.94,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Laborable,parking_77,,,,,,82.05,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,74.35,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Domingo,parking_34,,,,,,92.84,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,44.5,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,36.26,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,52.03,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,63.1,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,36.08,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,87.15,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Domingo,parking_34,,,,,,63.67,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,82.72,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,49.57,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Domingo,parking_13,,,,,,61.15,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Laborable,parking_77,,,,,,85.34,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,59.7,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,56.75,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Domingo,parking_77,,,,,,92.78,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,33.38,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Sabado,parking_8,,,,,,66.32,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,57.43,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,41.36,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,27.18,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,22.95,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Domingo,parking_79,,,,,,77.26,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,96.18,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,49.12,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,51.93,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,76.02,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,66.33,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Domingo,parking_7,,,,,,36.31,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,48.67,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,55.52,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,59.92,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,71.06,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Sabado,parking_8,,,,,,62.94,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Domingo,parking_13,,,,,,66.95,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,25.59,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,98.67,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,83.98,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,58.77,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,53.75,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,37.85,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Sabado,parking_8,,,,,,67.53,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,62.39,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,22.82,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,66.32,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,77.52,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,62.57,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Domingo,parking_34,,,,,,63.58,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,67.65,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,86.69,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Domingo,parking_34,,,,,,80.84,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Laborable,parking_77,,,,,,80.27,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,55.98,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Domingo,parking_120,,,,,,86.6,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,85.62,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,56.09,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,59.72,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Domingo,parking_7,,,,,,37.31,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,55.07,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,82.09,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Sabado,parking_120,,,,,,75.2,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Sabado,parking_8,,,,,,54.86,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,44.35,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Domingo,parking_120,,,,,,60.1,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,67.5,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,67.6,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,74.19,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,96.86,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Laborable,parking_77,,,,,,76.56,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,61.47,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,74.33,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Sabado,parking_120,,,,,,81.51,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,36.61,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,38.46,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Domingo,parking_34,,,,,,89.59,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Domingo,parking_79,,,,,,67.52,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,70.45,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,55.46,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,66.09,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,53.05,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,27.47,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,38.07,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,67.2,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,35.65,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Domingo,parking_75,,,,,,91.49,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,52.91,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,31.45,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Domingo,parking_13,,,,,,68.43,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,24.45,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,39.97,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,91.74,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,63.96,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,36.7,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,85.49,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,87.54,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,57.09,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Sabado,parking_8,,,,,,56.56,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,75.49,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,78.09,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,36.82,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,33.21,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,36.23,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,50.08,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,57.13,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Domingo,parking_120,,,,,,90.52,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Domingo,parking_75,,,,,,59.63,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,86.13,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,72.41,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Domingo,parking_77,,,,,,100.77,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,52.59,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Sabado,parking_120,,,,,,79.65,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,94.64,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,57.86,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Domingo,parking_13,,,,,,72.17,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Domingo,parking_77,,,,,,86.54,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,25.45,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,70.47,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,54.79,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,28.48,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,36.71,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,49.58,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,24.81,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,40.43,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,31.31,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,51.77,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,48.76,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,45.01,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,75.67,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,65.09,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,38.39,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,49.49,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,40.13,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,24.16,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,38.44,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,35.48,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Domingo,parking_120,,,,,,56.1,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Domingo,parking_77,,,,,,60.32,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,42.25,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Laborable,parking_120,,,,,,90.55,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,51.01,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,29.07,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Laborable,parking_77,,,,,,70.71,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,97.35,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Domingo,parking_120,,,,,,81.07,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,84.65,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,77.14,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Sabado,parking_34,,,,,,83.57,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,71.16,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,77.1,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,63.0,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,57.47,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,66.36,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,52.37,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,34.74,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,60.16,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Domingo,parking_34,,,,,,71.84,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Domingo,parking_79,,,,,,77.04,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,62.23,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,78.48,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,30.2,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,76.19,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Sabado,parking_8,,,,,,73.0,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,34.59,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,54.19,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Sabado,parking_8,,,,,,54.41,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Laborable,parking_77,,,,,,78.4,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,36.42,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,55.61,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,82.11,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,23.05,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Domingo,parking_13,,,,,,65.03,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,28.84,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,52.49,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Domingo,parking_7,,,,,,75.24,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,30.27,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,94.78,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Domingo,parking_77,,,,,,71.21,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,94.1,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,31.79,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,34.93,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,49.35,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,57.17,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,52.03,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,90.62,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,36.51,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Domingo,parking_7,,,,,,37.7,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Domingo,parking_7,,,,,,36.85,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,74.24,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,74.46,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,36.9,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,57.62,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Domingo,parking_7,,,,,,42.21,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Sabado,parking_8,,,,,,55.67,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,60.84,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,56.49,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,63.47,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,40.89,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,33.58,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Sabado,parking_34,,,,,,75.27,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,82.35,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,86.62,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Domingo,parking_75,,,,,,58.49,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,28.99,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,32.0,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,25.36,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,49.95,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,37.16,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Domingo,parking_75,,,,,,93.07,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Laborable,parking_77,,,,,,51.47,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,37.85,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,61.37,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,72.99,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Domingo,parking_7,,,,,,44.88,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,40.67,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Domingo,parking_120,,,,,,99.08,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,58.12,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,60.28,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,59.27,,,N/A,2024-05-21 00:00:00+00:00
